year,tech,type,HS,HS6,HS2,export_unit,export_num,export_value,export_average,import_unit,import_num,import_value,import_average,diff_value,average_value,diff_ratio,average_ratio
1994,3,3,841182000,841182,84,,,,,KG,115285,377297,3.272732793,-377297,-3.272732793,-1,-1
1994,3,1,841191000,841191,84,KG,1,276,276,,,,,276,276,1,1
1995,3,1,841191000,841191,84,KG,686,115475,168.3309038,KG,33,252,7.636363636,115223,160.6945402,0.995644923,0.913206999
1996,3,1,841191000,841191,84,KG,199,23028,115.718593,KG,184,25310,137.5543478,-2282,-21.83575486,-0.047209235,-0.086214322
1997,3,1,841191000,841191,84,KG,1651,82865,50.19079346,KG,9,2361,262.3333333,80504,-212.1425399,0.944594373,-0.67880372
1998,3,1,841191000,841191,84,KG,235,30492,129.7531915,KG,191,50014,261.8534031,-19522,-132.1002117,-0.242491243,-0.337328874
1999,3,1,841191000,841191,84,KG,45,5633,125.1777778,KG,58,11010,189.8275862,-5377,-64.64980843,-0.323078772,-0.205233992
2000,3,1,841191000,841191,84,KG,120,13657,113.8083333,KG,24,7740,322.5,5917,-208.6916667,0.276534094,-0.478312356
1994,3,1,841199000,841199,84,,,,,KG,2878,19432,6.751911049,-19432,-6.751911049,-1,-1
1995,3,1,841199000,841199,84,,,,,KG,195,47329,242.7128205,-47329,-242.7128205,-1,-1
1996,3,1,841199000,841199,84,,,,,KG,9083,20059,2.208411318,-20059,-2.208411318,-1,-1
1997,3,1,841199000,841199,84,,,,,KG,10737,12095,1.126478532,-12095,-1.126478532,-1,-1
1998,3,1,841199000,841199,84,,,,,KG,1239,15874,12.81194512,-15874,-12.81194512,-1,-1
1999,3,1,841199000,841199,84,,,,,KG,6913,55320,8.00231448,-55320,-8.00231448,-1,-1
2000,3,1,841199000,841199,84,,,,,KG,38837,61907,1.594021165,-61907,-1.594021165,-1,-1
1998,3,1,841199010,841199,84,KG,0,678,,,,,,678,,1,
1999,3,1,841199010,841199,84,KG,12,4965,413.75,,,,,4965,413.75,1,1
2000,3,1,841199010,841199,84,KG,28,8515,304.1071429,,,,,8515,304.1071429,1,1
1995,3,1,841199090,841199,84,KG,7120,3258,0.45758427,,,,,3258,0.45758427,1,1
1996,3,1,841199090,841199,84,KG,27246,9625,0.353262864,,,,,9625,0.353262864,1,1
1997,3,1,841199090,841199,84,KG,239097,121390,0.507701895,,,,,121390,0.507701895,1,1
1998,3,1,841199090,841199,84,KG,73620,37345,0.507267047,,,,,37345,0.507267047,1,1
1999,3,1,841199090,841199,84,KG,81020,90383,1.115564058,,,,,90383,1.115564058,1,1
2000,3,1,841199090,841199,84,KG,171954,267472,1.555485769,,,,,267472,1.555485769,1,1
1995,3,3,841210000,841210,84,,,,,KG,2060,8945,4.34223301,-8945,-4.34223301,-1,-1
1997,3,3,841210000,841210,84,,,,,KG,230,2000,8.695652174,-2000,-8.695652174,-1,-1
1994,3,3,841229000,841229,84,KG,560,275,0.491071429,KG,60464,187651,3.103516142,-187376,-2.612444713,-0.997073316,-0.726771754
1995,3,3,841229000,841229,84,KG,358,780,2.17877095,KG,76840,230637,3.001522644,-229857,-0.822751695,-0.993258922,-0.158823372
1996,3,3,841229000,841229,84,KG,8550,4804,0.561871345,KG,335095,562895,1.679807219,-558091,-1.117935874,-0.983075538,-0.498704806
1997,3,3,841229000,841229,84,KG,9481,9583,1.010758359,KG,636192,868688,1.365449424,-859105,-0.354691065,-0.978177578,-0.149267698
1998,3,3,841229000,841229,84,KG,12209,8410,0.688836105,KG,241835,431166,1.782893295,-422756,-1.094057191,-0.961735855,-0.442628222
1999,3,3,841229000,841229,84,KG,13543,9768,0.721258215,KG,152650,293418,1.922161808,-283650,-1.200903593,-0.935564307,-0.454299197
2000,3,3,841229000,841229,84,KG,14453,11284,0.780737563,KG,263416,436800,1.658213624,-425516,-0.877476061,-0.949634444,-0.359775983
1994,4,4,841311000,841311,84,,,,,KG,14248,40598,2.849382369,-40598,-2.849382369,-1,-1
1995,4,4,841311000,841311,84,,,,,KG,16674,60627,3.636020151,-60627,-3.636020151,-1,-1
1996,4,4,841311000,841311,84,,,,,KG,3106,8103,2.608821636,-8103,-2.608821636,-1,-1
1997,4,4,841311000,841311,84,KG,180,321,1.783333333,KG,27441,74334,2.708866295,-74013,-0.925532962,-0.991400442,-0.206031129
1998,4,4,841311000,841311,84,,,,,KG,10737,40604,3.781689485,-40604,-3.781689485,-1,-1
1999,4,4,841311000,841311,84,,,,,KG,8552,22455,2.62570159,-22455,-2.62570159,-1,-1
2000,4,4,841311000,841311,84,KG,448,295,0.658482143,KG,8139,22502,2.76471311,-22207,-2.106230967,-0.974119402,-0.615282159
1994,3,3,841330000,841330,84,,,,,KG,427618,1476437,3.452700775,-1476437,-3.452700775,-1,-1
1995,3,3,841330000,841330,84,,,,,KG,414488,1757300,4.239688483,-1757300,-4.239688483,-1,-1
1996,3,3,841330000,841330,84,,,,,KG,551906,2299134,4.165807221,-2299134,-4.165807221,-1,-1
1997,3,3,841330000,841330,84,,,,,KG,460006,1626815,3.536508219,-1626815,-3.536508219,-1,-1
1998,3,3,841330000,841330,84,,,,,KG,348632,1110159,3.184329035,-1110159,-3.184329035,-1,-1
1999,3,3,841330000,841330,84,,,,,KG,424931,1419423,3.340361141,-1419423,-3.340361141,-1,-1
2000,3,3,841330000,841330,84,,,,,KG,583692,1863163,3.192031071,-1863163,-3.192031071,-1,-1
1994,3,3,841330010,841330,84,KG,16011,2427,0.151583286,,,,,2427,0.151583286,1,1
1995,3,3,841330010,841330,84,KG,480,449,0.935416667,,,,,449,0.935416667,1,1
1996,3,3,841330010,841330,84,KG,1027,2118,2.062317429,,,,,2118,2.062317429,1,1
1997,3,3,841330010,841330,84,KG,479,1130,2.35908142,,,,,1130,2.35908142,1,1
1998,3,3,841330010,841330,84,KG,4575,13124,2.86863388,,,,,13124,2.86863388,1,1
1999,3,3,841330010,841330,84,KG,490,1148,2.342857143,,,,,1148,2.342857143,1,1
2000,3,3,841330010,841330,84,KG,1116,2584,2.315412186,,,,,2584,2.315412186,1,1
1994,3,3,841330020,841330,84,KG,53646,8998,0.167729188,,,,,8998,0.167729188,1,1
1995,3,3,841330020,841330,84,KG,33926,21699,0.639597948,,,,,21699,0.639597948,1,1
1996,3,3,841330020,841330,84,KG,1042,1529,1.467370441,,,,,1529,1.467370441,1,1
1997,3,3,841330020,841330,84,KG,15074,20177,1.338529919,,,,,20177,1.338529919,1,1
1998,3,3,841330020,841330,84,KG,63868,48677,0.762150059,,,,,48677,0.762150059,1,1
1999,3,3,841330020,841330,84,KG,32727,30034,0.917713203,,,,,30034,0.917713203,1,1
2000,3,3,841330020,841330,84,KG,8674,5818,0.670740143,,,,,5818,0.670740143,1,1
1995,4,3,841350010,841350,84,KG,340,412,1.211764706,,,,,412,1.211764706,1,1
1996,4,3,841350010,841350,84,KG,500,639,1.278,,,,,639,1.278,1,1
1997,4,3,841350010,841350,84,KG,19427,18343,0.944201369,,,,,18343,0.944201369,1,1
1998,4,3,841350010,841350,84,KG,5484,9330,1.70131291,,,,,9330,1.70131291,1,1
1999,4,3,841350010,841350,84,KG,789,3085,3.910012674,,,,,3085,3.910012674,1,1
2000,4,3,841350010,841350,84,KG,3848,4921,1.278846154,,,,,4921,1.278846154,1,1
1994,4,3,841350090,841350,84,KG,10081,10410,1.032635651,,,,,10410,1.032635651,1,1
1995,4,3,841350090,841350,84,KG,7575,8802,1.161980198,,,,,8802,1.161980198,1,1
1996,4,3,841350090,841350,84,KG,18123,10446,0.576394637,,,,,10446,0.576394637,1,1
1997,4,3,841350090,841350,84,KG,9325,5550,0.595174263,,,,,5550,0.595174263,1,1
1999,4,3,841350090,841350,84,KG,376,395,1.050531915,,,,,395,1.050531915,1,1
2000,4,3,841350090,841350,84,KG,34621,38917,1.124086537,,,,,38917,1.124086537,1,1
1994,4,3,841350100,841350,84,,,,,KG,50109,207195,4.134885949,-207195,-4.134885949,-1,-1
1995,4,3,841350100,841350,84,,,,,KG,73146,211295,2.888674705,-211295,-2.888674705,-1,-1
1996,4,3,841350100,841350,84,,,,,KG,151666,543700,3.584850922,-543700,-3.584850922,-1,-1
1997,4,3,841350100,841350,84,,,,,KG,62728,178908,2.852123454,-178908,-2.852123454,-1,-1
1998,4,3,841350100,841350,84,,,,,KG,89563,221275,2.470607282,-221275,-2.470607282,-1,-1
1999,4,3,841350100,841350,84,,,,,KG,99397,237528,2.38968983,-237528,-2.38968983,-1,-1
2000,4,3,841350100,841350,84,,,,,KG,140632,327555,2.329164059,-327555,-2.329164059,-1,-1
1994,4,3,841350900,841350,84,,,,,KG,272470,1397739,5.129882189,-1397739,-5.129882189,-1,-1
1995,4,3,841350900,841350,84,,,,,KG,785291,2075509,2.642980755,-2075509,-2.642980755,-1,-1
1996,4,3,841350900,841350,84,,,,,KG,528641,2892800,5.472144612,-2892800,-5.472144612,-1,-1
1997,4,3,841350900,841350,84,,,,,KG,457399,2622254,5.732968371,-2622254,-5.732968371,-1,-1
1998,4,3,841350900,841350,84,,,,,KG,505493,2535798,5.016484897,-2535798,-5.016484897,-1,-1
1999,4,3,841350900,841350,84,,,,,KG,399989,2541790,6.354649753,-2541790,-6.354649753,-1,-1
2000,4,3,841350900,841350,84,,,,,KG,382834,2813561,7.349297607,-2813561,-7.349297607,-1,-1
1996,4,3,841360019,841360,84,KG,14802,16292,1.100662073,,,,,16292,1.100662073,1,1
1997,4,3,841360019,841360,84,KG,295,669,2.26779661,,,,,669,2.26779661,1,1
1998,4,3,841360019,841360,84,KG,3024,4146,1.371031746,,,,,4146,1.371031746,1,1
1999,4,3,841360019,841360,84,KG,4907,10512,2.142245771,,,,,10512,2.142245771,1,1
2000,4,3,841360019,841360,84,KG,12420,11738,0.945088567,,,,,11738,0.945088567,1,1
1994,4,3,841360091,841360,84,KG,80723,50881,0.630316019,,,,,50881,0.630316019,1,1
1995,4,3,841360091,841360,84,KG,74683,58998,0.789978978,,,,,58998,0.789978978,1,1
1996,4,3,841360091,841360,84,KG,18232,24647,1.351853883,,,,,24647,1.351853883,1,1
1997,4,3,841360091,841360,84,KG,171152,96984,0.566654202,,,,,96984,0.566654202,1,1
1998,4,3,841360091,841360,84,KG,213582,123679,0.579070334,,,,,123679,0.579070334,1,1
1999,4,3,841360091,841360,84,KG,342542,201965,0.58960653,,,,,201965,0.58960653,1,1
2000,4,3,841360091,841360,84,KG,304011,218091,0.717378647,,,,,218091,0.717378647,1,1
1994,4,3,841360099,841360,84,KG,16579,21738,1.31117679,,,,,21738,1.31117679,1,1
1995,4,3,841360099,841360,84,KG,21879,15634,0.714566479,,,,,15634,0.714566479,1,1
1996,4,3,841360099,841360,84,KG,113553,101705,0.895661057,,,,,101705,0.895661057,1,1
1997,4,3,841360099,841360,84,KG,244826,191977,0.784136489,,,,,191977,0.784136489,1,1
1998,4,3,841360099,841360,84,KG,209304,184882,0.883318045,,,,,184882,0.883318045,1,1
1999,4,3,841360099,841360,84,KG,333700,208992,0.626287084,,,,,208992,0.626287084,1,1
2000,4,3,841360099,841360,84,KG,131071,108848,0.830450672,,,,,108848,0.830450672,1,1
1994,4,3,841360100,841360,84,,,,,KG,145530,428701,2.945791246,-428701,-2.945791246,-1,-1
1995,4,3,841360100,841360,84,,,,,KG,171531,489601,2.854300389,-489601,-2.854300389,-1,-1
1996,4,3,841360100,841360,84,,,,,KG,227934,640879,2.811686716,-640879,-2.811686716,-1,-1
1997,4,3,841360100,841360,84,,,,,KG,244572,570870,2.334159266,-570870,-2.334159266,-1,-1
1998,4,3,841360100,841360,84,,,,,KG,313492,705037,2.24897924,-705037,-2.24897924,-1,-1
1999,4,3,841360100,841360,84,,,,,KG,467697,1097206,2.345976134,-1097206,-2.345976134,-1,-1
2000,4,3,841360100,841360,84,,,,,KG,554630,1410471,2.543084579,-1410471,-2.543084579,-1,-1
1996,4,3,841360200,841360,84,,,,,KG,195,460,2.358974359,-460,-2.358974359,-1,-1
1997,4,3,841360200,841360,84,,,,,KG,600,1555,2.591666667,-1555,-2.591666667,-1,-1
1995,4,3,841360300,841360,84,,,,,KG,148,584,3.945945946,-584,-3.945945946,-1,-1
1994,4,3,841360900,841360,84,,,,,KG,286213,953832,3.332594956,-953832,-3.332594956,-1,-1
1995,4,3,841360900,841360,84,,,,,KG,509978,1257839,2.466457377,-1257839,-2.466457377,-1,-1
1996,4,3,841360900,841360,84,,,,,KG,267407,970686,3.629994727,-970686,-3.629994727,-1,-1
1997,4,3,841360900,841360,84,,,,,KG,446150,1502398,3.367472823,-1502398,-3.367472823,-1,-1
1998,4,3,841360900,841360,84,,,,,KG,208221,807993,3.880458743,-807993,-3.880458743,-1,-1
1999,4,3,841360900,841360,84,,,,,KG,391666,1581035,4.036691977,-1581035,-4.036691977,-1,-1
2000,4,3,841360900,841360,84,,,,,KG,348090,1286635,3.696271079,-1286635,-3.696271079,-1,-1
1994,4,3,841370010,841370,84,KG,361762,238459,0.65915989,,,,,238459,0.65915989,1,1
1995,4,3,841370010,841370,84,KG,748202,627602,0.838813582,,,,,627602,0.838813582,1,1
1996,4,3,841370010,841370,84,KG,1916492,1206348,0.629456319,,,,,1206348,0.629456319,1,1
1997,4,3,841370010,841370,84,KG,1266971,985973,0.778212761,,,,,985973,0.778212761,1,1
1998,4,3,841370010,841370,84,KG,1406616,1126240,0.800673389,,,,,1126240,0.800673389,1,1
1999,4,3,841370010,841370,84,KG,1182057,964831,0.81623052,,,,,964831,0.81623052,1,1
2000,4,3,841370010,841370,84,KG,1524444,1156582,0.758691038,,,,,1156582,0.758691038,1,1
1994,4,3,841370090,841370,84,KG,3450,1818,0.526956522,,,,,1818,0.526956522,1,1
1995,4,3,841370090,841370,84,KG,72,266,3.694444444,,,,,266,3.694444444,1,1
1996,4,3,841370090,841370,84,KG,140865,73997,0.525304369,,,,,73997,0.525304369,1,1
1997,4,3,841370090,841370,84,KG,213926,98151,0.458808186,,,,,98151,0.458808186,1,1
1998,4,3,841370090,841370,84,KG,202960,195884,0.965135987,,,,,195884,0.965135987,1,1
1999,4,3,841370090,841370,84,KG,12410,10313,0.831023368,,,,,10313,0.831023368,1,1
2000,4,3,841370090,841370,84,KG,24490,11349,0.463413638,,,,,11349,0.463413638,1,1
1994,4,3,841370100,841370,84,,,,,KG,1200433,3895680,3.245229013,-3895680,-3.245229013,-1,-1
1995,4,3,841370100,841370,84,,,,,KG,1263072,3503022,2.773414342,-3503022,-2.773414342,-1,-1
1996,4,3,841370100,841370,84,,,,,KG,1060796,2688621,2.534531616,-2688621,-2.534531616,-1,-1
1997,4,3,841370100,841370,84,,,,,KG,1326051,3193426,2.40822261,-3193426,-2.40822261,-1,-1
1998,4,3,841370100,841370,84,,,,,KG,2365374,4729873,1.99963008,-4729873,-1.99963008,-1,-1
1999,4,3,841370100,841370,84,,,,,KG,1436295,3968191,2.76279664,-3968191,-2.76279664,-1,-1
2000,4,3,841370100,841370,84,,,,,KG,1209070,2291418,1.895190518,-2291418,-1.895190518,-1,-1
1994,4,3,841370200,841370,84,,,,,KG,75919,260712,3.43408106,-260712,-3.43408106,-1,-1
1995,4,3,841370200,841370,84,,,,,KG,39446,115055,2.916772296,-115055,-2.916772296,-1,-1
1996,4,3,841370200,841370,84,,,,,KG,8022,41051,5.117302418,-41051,-5.117302418,-1,-1
1997,4,3,841370200,841370,84,,,,,KG,6612,30351,4.590290381,-30351,-4.590290381,-1,-1
1998,4,3,841370200,841370,84,,,,,KG,3077,7016,2.280142996,-7016,-2.280142996,-1,-1
1999,4,3,841370200,841370,84,,,,,KG,188800,309709,1.640407839,-309709,-1.640407839,-1,-1
2000,4,3,841370200,841370,84,,,,,KG,6990,27906,3.992274678,-27906,-3.992274678,-1,-1
1994,4,3,841370900,841370,84,,,,,KG,81062,333117,4.109410081,-333117,-4.109410081,-1,-1
1995,4,3,841370900,841370,84,,,,,KG,73319,268204,3.658042254,-268204,-3.658042254,-1,-1
1996,4,3,841370900,841370,84,,,,,KG,62305,178918,2.87164754,-178918,-2.87164754,-1,-1
1997,4,3,841370900,841370,84,,,,,KG,144912,323220,2.230457105,-323220,-2.230457105,-1,-1
1998,4,3,841370900,841370,84,,,,,KG,563687,706055,1.252565697,-706055,-1.252565697,-1,-1
1999,4,3,841370900,841370,84,,,,,KG,169734,382200,2.251758634,-382200,-2.251758634,-1,-1
2000,4,3,841370900,841370,84,,,,,KG,517261,447884,0.865876221,-447884,-0.865876221,-1,-1
1994,3,3,841381000,841381,84,KG,218550,178842,0.818311599,KG,46314,286250,6.180636525,-107408,-5.362324925,-0.230939255,-0.766161548
1995,3,3,841381000,841381,84,KG,454472,353832,0.778556215,KG,53310,178533,3.34895892,175299,-2.570402705,0.32928348,-0.62274822
1996,3,3,841381000,841381,84,KG,373235,438143,1.17390652,KG,66307,262521,3.959174748,175622,-2.785268228,0.250650811,-0.542611364
1997,3,3,841381000,841381,84,KG,376061,375210,0.997737069,KG,62770,255356,4.068121714,119854,-3.070384645,0.19007368,-0.606093611
1998,3,3,841381000,841381,84,KG,269774,197081,0.73054112,KG,73431,268918,3.66218627,-71837,-2.931645151,-0.154156983,-0.667386089
1999,3,3,841381000,841381,84,KG,355161,268916,0.757166468,KG,49152,208662,4.245239258,60254,-3.48807279,0.126165778,-0.697279065
2000,3,3,841381000,841381,84,KG,522792,582158,1.113555678,KG,36580,187502,5.125806452,394656,-4.012250774,0.512766676,-0.643054641
1994,7,3,841430010,841430,84,KG,400,580,1.45,,,,,580,1.45,1,1
1995,7,3,841430010,841430,84,KG,709,448,0.631875882,,,,,448,0.631875882,1,1
1996,7,3,841430010,841430,84,KG,430845,271263,0.629606935,,,,,271263,0.629606935,1,1
1997,7,3,841430010,841430,84,KG,46739,42684,0.913241618,,,,,42684,0.913241618,1,1
1998,7,3,841430010,841430,84,KG,236398,232550,0.983722367,,,,,232550,0.983722367,1,1
1999,7,3,841430010,841430,84,KG,387983,337072,0.868780333,,,,,337072,0.868780333,1,1
2000,7,3,841430010,841430,84,KG,543616,407272,0.749190605,,,,,407272,0.749190605,1,1
1994,7,3,841430090,841430,84,KG,13377,9242,0.690887344,,,,,9242,0.690887344,1,1
1995,7,3,841430090,841430,84,KG,20878,12934,0.619503784,,,,,12934,0.619503784,1,1
1996,7,3,841430090,841430,84,KG,398,436,1.095477387,,,,,436,1.095477387,1,1
1997,7,3,841430090,841430,84,KG,1605,1565,0.975077882,,,,,1565,0.975077882,1,1
1998,7,3,841430090,841430,84,KG,3507,1858,0.529797548,,,,,1858,0.529797548,1,1
2000,7,3,841430090,841430,84,KG,3372,2850,0.84519573,,,,,2850,0.84519573,1,1
1994,7,3,841430100,841430,84,,,,,KG,319616,784990,2.456040999,-784990,-2.456040999,-1,-1
1995,7,3,841430100,841430,84,,,,,KG,455247,1124017,2.469026704,-1124017,-2.469026704,-1,-1
1996,7,3,841430100,841430,84,,,,,KG,520522,1565976,3.008472264,-1565976,-3.008472264,-1,-1
1997,7,3,841430100,841430,84,,,,,KG,323495,968951,2.995258041,-968951,-2.995258041,-1,-1
1998,7,3,841430100,841430,84,,,,,KG,529007,877015,1.657851408,-877015,-1.657851408,-1,-1
1999,7,3,841430100,841430,84,,,,,KG,1332969,2021437,1.516492131,-2021437,-1.516492131,-1,-1
2000,7,3,841430100,841430,84,,,,,KG,1760264,2628259,1.493105012,-2628259,-1.493105012,-1,-1
1994,7,3,841430900,841430,84,,,,,KG,4770551,3898323,0.817164097,-3898323,-0.817164097,-1,-1
1995,7,3,841430900,841430,84,,,,,KG,2418100,1745565,0.721874612,-1745565,-0.721874612,-1,-1
1996,7,3,841430900,841430,84,,,,,KG,3314026,2726389,0.822681838,-2726389,-0.822681838,-1,-1
1997,7,3,841430900,841430,84,,,,,KG,3232753,2592830,0.802050141,-2592830,-0.802050141,-1,-1
1998,7,3,841430900,841430,84,,,,,KG,4760138,3674006,0.771827623,-3674006,-0.771827623,-1,-1
1999,7,3,841430900,841430,84,,,,,KG,13707273,9498719,0.692969273,-9498719,-0.692969273,-1,-1
2000,7,3,841430900,841430,84,,,,,KG,11339716,7502613,0.661622654,-7502613,-0.661622654,-1,-1
1994,7,3,841459000,841459,84,,,,,KG,960403,1994810,2.077055153,-1994810,-2.077055153,-1,-1
1995,7,3,841459000,841459,84,,,,,KG,1376160,2649587,1.92534807,-2649587,-1.92534807,-1,-1
1996,7,3,841459000,841459,84,,,,,KG,1736673,3473603,2.000147984,-3473603,-2.000147984,-1,-1
1997,7,3,841459000,841459,84,,,,,KG,1369649,2629596,1.919905027,-2629596,-1.919905027,-1,-1
1998,7,3,841459000,841459,84,,,,,KG,1140989,2379240,2.085243591,-2379240,-2.085243591,-1,-1
1999,7,3,841459000,841459,84,,,,,KG,1114510,2141005,1.921028075,-2141005,-1.921028075,-1,-1
2000,7,3,841459000,841459,84,,,,,KG,1068385,2165872,2.027239244,-2165872,-2.027239244,-1,-1
1999,7,3,841459010,841459,84,KG,709,1707,2.407616361,,,,,1707,2.407616361,1,1
1994,7,3,841459021,841459,84,KG,7056,2759,0.391014739,,,,,2759,0.391014739,1,1
1996,7,3,841459021,841459,84,KG,13215,10521,0.796140749,,,,,10521,0.796140749,1,1
1999,7,3,841459021,841459,84,KG,350,668,1.908571429,,,,,668,1.908571429,1,1
1994,7,3,841459029,841459,84,KG,90002,276339,3.070365103,,,,,276339,3.070365103,1,1
1995,7,3,841459029,841459,84,KG,548986,1939113,3.532172041,,,,,1939113,3.532172041,1,1
1996,7,3,841459029,841459,84,KG,1193549,4122221,3.453750956,,,,,4122221,3.453750956,1,1
1997,7,3,841459029,841459,84,KG,2120990,7288331,3.4362873,,,,,7288331,3.4362873,1,1
1998,7,3,841459029,841459,84,KG,1840163,7652659,4.158685399,,,,,7652659,4.158685399,1,1
1999,7,3,841459029,841459,84,KG,2149042,8205370,3.81815246,,,,,8205370,3.81815246,1,1
2000,7,3,841459029,841459,84,KG,2510277,7980090,3.178967899,,,,,7980090,3.178967899,1,1
1994,7,3,841480011,841480,84,KG,50769,35257,0.694459217,,,,,35257,0.694459217,1,1
1995,7,3,841480011,841480,84,KG,17397,13312,0.7651894,,,,,13312,0.7651894,1,1
1996,7,3,841480011,841480,84,KG,82091,49239,0.599809967,,,,,49239,0.599809967,1,1
1997,7,3,841480011,841480,84,KG,99397,57296,0.576435909,,,,,57296,0.576435909,1,1
1998,7,3,841480011,841480,84,KG,57115,32370,0.566751291,,,,,32370,0.566751291,1,1
1999,7,3,841480011,841480,84,KG,193351,87577,0.452943093,,,,,87577,0.452943093,1,1
2000,7,3,841480011,841480,84,KG,917457,306604,0.334188959,,,,,306604,0.334188959,1,1
1994,7,3,841480019,841480,84,KG,71622,52677,0.735486303,,,,,52677,0.735486303,1,1
1995,7,3,841480019,841480,84,KG,86234,61536,0.713593246,,,,,61536,0.713593246,1,1
1996,7,3,841480019,841480,84,KG,425056,283484,0.666933298,,,,,283484,0.666933298,1,1
1997,7,3,841480019,841480,84,KG,163913,155717,0.949997865,,,,,155717,0.949997865,1,1
1998,7,3,841480019,841480,84,KG,132141,118600,0.897526127,,,,,118600,0.897526127,1,1
1999,7,3,841480019,841480,84,KG,195980,123569,0.63051842,,,,,123569,0.63051842,1,1
2000,7,3,841480019,841480,84,KG,239186,128113,0.535620814,,,,,128113,0.535620814,1,1
1994,7,3,841480091,841480,84,KG,12592,13615,1.081242058,,,,,13615,1.081242058,1,1
1995,7,3,841480091,841480,84,KG,25125,17455,0.694726368,,,,,17455,0.694726368,1,1
1996,7,3,841480091,841480,84,KG,49349,45744,0.926948874,,,,,45744,0.926948874,1,1
1997,7,3,841480091,841480,84,KG,45923,55730,1.213553122,,,,,55730,1.213553122,1,1
1998,7,3,841480091,841480,84,KG,64963,72951,1.122962302,,,,,72951,1.122962302,1,1
1999,7,3,841480091,841480,84,KG,173670,148069,0.852588242,,,,,148069,0.852588242,1,1
2000,7,3,841480091,841480,84,KG,250974,209374,0.834245778,,,,,209374,0.834245778,1,1
1996,7,3,841480092,841480,84,KG,1630,1128,0.69202454,,,,,1128,0.69202454,1,1
1997,7,3,841480092,841480,84,KG,3111,11047,3.550948248,,,,,11047,3.550948248,1,1
1998,7,3,841480092,841480,84,KG,3473,4520,1.301468471,,,,,4520,1.301468471,1,1
1999,7,3,841480092,841480,84,KG,765,2184,2.854901961,,,,,2184,2.854901961,1,1
1994,7,3,841480100,841480,84,,,,,KG,33600,284465,8.466220238,-284465,-8.466220238,-1,-1
1995,7,3,841480100,841480,84,,,,,KG,77555,452619,5.83610341,-452619,-5.83610341,-1,-1
1996,7,3,841480100,841480,84,,,,,KG,73320,671650,9.160529187,-671650,-9.160529187,-1,-1
