year,tech,type,HS,HS6,HS2,export_unit,export_num,export_value,export_average,import_unit,import_num,import_value,import_average,diff_value,average_value,diff_ratio,average_ratio
2004,4,2,901320000,901320,90,,,,,KG,7928,642475,81.03872351,-642475,-81.03872351,-1,-1
2005,4,2,901320000,901320,90,,,,,KG,11911,1067675,89.63772983,-1067675,-89.63772983,-1,-1
2006,4,2,901320000,901320,90,,,,,KG,10301,616154,59.81496942,-616154,-59.81496942,-1,-1
2007,4,2,901320000,901320,90,,,,,KG,20999,826811,39.37382733,-826811,-39.37382733,-1,-1
2001,4,2,901320010,901320,90,KG,40,214,5.35,,,,,214,5.35,1,1
2002,4,2,901320010,901320,90,KG,32,1678,52.4375,,,,,1678,52.4375,1,1
2003,4,2,901320010,901320,90,KG,542,53910,99.46494465,,,,,53910,99.46494465,1,1
2004,4,2,901320010,901320,90,KG,43,3968,92.27906977,,,,,3968,92.27906977,1,1
2005,4,2,901320010,901320,90,KG,571,27774,48.64098074,,,,,27774,48.64098074,1,1
2006,4,2,901320010,901320,90,KG,427,23203,54.33957845,,,,,23203,54.33957845,1,1
2007,4,2,901320010,901320,90,KG,1279,58444,45.69507428,,,,,58444,45.69507428,1,1
2001,4,2,901320090,901320,90,KG,3348,39832,11.89725209,,,,,39832,11.89725209,1,1
2002,4,2,901320090,901320,90,KG,3719,43048,11.57515461,,,,,43048,11.57515461,1,1
2003,4,2,901320090,901320,90,KG,1756,31808,18.11389522,,,,,31808,18.11389522,1,1
2004,4,2,901320090,901320,90,KG,5177,59260,11.44678385,,,,,59260,11.44678385,1,1
2005,4,2,901320090,901320,90,KG,11093,88295,7.959524024,,,,,88295,7.959524024,1,1
2006,4,2,901320090,901320,90,KG,19320,155330,8.039855072,,,,,155330,8.039855072,1,1
2007,4,2,901320090,901320,90,KG,19032,232787,12.2313472,,,,,232787,12.2313472,1,1
2001,1,2,901380000,901380,90,KG,1087330,11678768,10.74077603,KG,409915,18640269,45.47349816,-6961501,-34.73272213,-0.229608249,-0.617863036
2002,1,2,901380000,901380,90,KG,1480224,27131122,18.32906506,KG,1094523,53962964,49.30272274,-26831842,-30.97365768,-0.330872981,-0.457974847
2003,1,2,901380000,901380,90,KG,1772482,58111495,32.78537948,KG,1766873,98028206,55.48118399,-39916711,-22.69580451,-0.255647415,-0.257127995
2004,1,2,901380000,901380,90,KG,2025748,76258156,37.64444344,KG,1912677,128728938,67.3030198,-52470782,-29.65857636,-0.255971149,-0.282604033
2005,1,2,901380000,901380,90,KG,2430921,89400399,36.77634896,KG,2583248,144476104,55.92808124,-55075705,-19.15173227,-0.235490544,-0.206589181
2006,1,2,901380000,901380,90,KG,2790822,82712449,29.63730722,KG,2574917,146579161,56.92578091,-63866712,-27.28847369,-0.278539245,-0.315243764
2007,1,2,901380000,901380,90,KG,4036762,57253801,14.18310047,KG,5796051,141681738,24.44452921,-84427937,-10.26142875,-0.424398463,-0.265649972
2001,3,2,901410000,901410,90,KG,28172,41439,1.470928582,KG,5849,105687,18.06924261,-64248,-16.59831402,-0.436686921,-0.849445681
2002,3,2,901410000,901410,90,KG,27289,43159,1.581553007,KG,3380,40960,12.1183432,2199,-10.53679019,0.026141538,-0.7691146
2003,3,2,901410000,901410,90,KG,154283,90471,0.586396427,KG,3924,49739,12.67558614,40732,-12.08918971,0.290507096,-0.911567305
2004,3,2,901410000,901410,90,KG,37927,51411,1.355525088,KG,7748,94791,12.234254,-43380,-10.87872891,-0.296712767,-0.80050815
2005,3,2,901410000,901410,90,KG,44268,65273,1.47449625,KG,10738,109856,10.23058298,-44583,-8.756086726,-0.254572344,-0.748058732
2006,3,2,901410000,901410,90,KG,89276,116934,1.309803307,KG,16916,114048,6.74201939,2886,-5.432216083,0.01249448,-0.674656694
2007,3,2,901410000,901410,90,KG,87885,381621,4.342276839,KG,31856,246445,7.736219237,135176,-3.393942398,0.215225788,-0.280990479
2005,3,3,901420000,901420,90,,,,,KG,2,3630,1815,-3630,-1815,-1,-1
2006,3,3,901420000,901420,90,KG,133,39135,294.2481203,KG,31,1861,60.03225806,37274,234.2158622,0.909210655,0.661103116
2007,3,3,901420000,901420,90,KG,77,7181,93.25974026,KG,122,13225,108.4016393,-6044,-15.14189908,-0.296187396,-0.075085766
2004,3,4,901420010,901420,90,KG,20,5062,253.1,,,,,5062,253.1,1,1
2005,3,4,901420010,901420,90,KG,94,21182,225.3404255,,,,,21182,225.3404255,1,1
2002,3,4,901420100,901420,90,,,,,KG,1,2011,2011,-2011,-2011,-1,-1
2003,3,4,901420100,901420,90,,,,,KG,126,11473,91.05555556,-11473,-91.05555556,-1,-1
2004,3,4,901420100,901420,90,,,,,KG,250,13180,52.72,-13180,-52.72,-1,-1
2003,3,4,901420900,901420,90,,,,,KG,8,424,53,-424,-53,-1,-1
2004,3,4,901420900,901420,90,,,,,KG,12,790,65.83333333,-790,-65.83333333,-1,-1
2001,4,4,901510000,901510,90,KG,641,20120,31.38845554,KG,2445,122971,50.29488753,-102851,-18.90643199,-0.718780357,-0.231460066
2002,4,4,901510000,901510,90,KG,1269,51396,40.50118203,KG,3222,155074,48.12973309,-103678,-7.628551052,-0.50214559,-0.086070995
2003,4,4,901510000,901510,90,KG,1644,59274,36.05474453,KG,4622,195862,42.37602769,-136588,-6.321283168,-0.535353694,-0.080596977
2004,4,4,901510000,901510,90,KG,34276,163967,4.783726222,KG,6767,310357,45.86330723,-146390,-41.079581,-0.308628701,-0.811095502
2005,4,4,901510000,901510,90,KG,2175,62535,28.75172414,KG,2308,106660,46.21317158,-44125,-17.46144744,-0.260793759,-0.232928323
2006,4,4,901510000,901510,90,KG,16933,289857,17.11787634,KG,1636,75416,46.09779951,214441,-28.97992317,0.587070492,-0.458429381
2007,4,4,901510000,901510,90,KG,17410,340100,19.53475014,KG,5081,176517,34.74060224,163583,-15.2058521,0.316642697,-0.280161278
2001,4,4,901520000,901520,90,KG,5,214,42.8,KG,29748,1705257,57.3234167,-1705043,-14.5234167,-0.999749043,-0.145055145
2002,4,4,901520000,901520,90,KG,1613,18610,11.53750775,KG,40373,2084867,51.64013078,-2066257,-40.10262303,-0.982305488,-0.634759766
2003,4,4,901520000,901520,90,KG,2195,75985,34.61731207,KG,61919,2590358,41.83462265,-2514373,-7.217310579,-0.943004332,-0.094403243
2004,4,4,901520000,901520,90,KG,15232,287725,18.88950893,KG,66965,2240163,33.45274397,-1952438,-14.56323504,-0.772359377,-0.278230956
2005,4,4,901520000,901520,90,KG,39333,587485,14.9361859,KG,49190,1710358,34.77044115,-1122873,-19.83425525,-0.488663934,-0.399026376
2006,4,4,901520000,901520,90,KG,35245,594937,16.88003972,KG,31726,1563190,49.27157536,-968253,-32.39153564,-0.448654319,-0.489656006
2007,4,4,901520000,901520,90,KG,60805,1028090,16.90798454,KG,25285,1301986,51.49242634,-273896,-34.5844418,-0.117548097,-0.505617457
2001,4,4,901530000,901530,90,KG,78347,309558,3.951114912,KG,4825,239850,49.70984456,69708,-45.75872965,0.126878385,-0.852737821
2002,4,4,901530000,901530,90,KG,99214,294321,2.966526901,KG,5236,89027,17.00286478,205294,-14.03633788,0.535529075,-0.702892612
2003,4,4,901530000,901530,90,KG,104529,381470,3.649417865,KG,4673,148141,31.70147657,233329,-28.0520587,0.440566756,-0.793531795
2004,4,4,901530000,901530,90,KG,163986,484910,2.957020721,KG,4241,67633,15.94741806,417277,-12.99039734,0.755193713,-0.687161227
2005,4,4,901530000,901530,90,KG,232493,751784,3.233576925,KG,2969,71676,24.14146177,680108,-20.90788485,0.825915041,-0.763757271
2006,4,4,901530000,901530,90,KG,223352,824652,3.692163043,KG,3151,72908,23.13805141,751744,-19.44588837,0.83754178,-0.724775734
2007,4,4,901530000,901530,90,KG,175308,671068,3.827937116,KG,4014,79850,19.89287494,591218,-16.06493782,0.787326978,-0.677250753
2003,4,3,901540000,901540,90,KG,24,3272,136.3333333,,,,,3272,136.3333333,1,1
2004,4,3,901540000,901540,90,KG,185,3981,21.51891892,,,,,3981,21.51891892,1,1
2005,4,3,901540000,901540,90,KG,495,2723,5.501010101,,,,,2723,5.501010101,1,1
2006,4,3,901540000,901540,90,KG,480,3738,7.7875,,,,,3738,7.7875,1,1
2007,4,3,901540000,901540,90,KG,1150,9426,8.196521739,KG,971,31254,32.18743563,-21828,-23.99091389,-0.536578171,-0.594070405
2005,4,4,901580000,901580,90,,,,,KG,8762,102638,11.71399224,-102638,-11.71399224,-1,-1
2006,4,4,901580000,901580,90,KG,418948,1017399,2.428461289,KG,5037,167134,33.18125869,850265,-30.7527974,0.717806089,-0.86360683
2007,4,4,901580000,901580,90,KG,529524,823301,1.554794495,KG,15724,287743,18.2996057,535558,-16.7448112,0.482031315,-0.843380361
2001,4,4,901580010,901580,90,KG,966,9001,9.317805383,,,,,9001,9.317805383,1,1
2002,4,4,901580010,901580,90,KG,8001,46811,5.85064367,,,,,46811,5.85064367,1,1
2003,4,4,901580010,901580,90,KG,14992,92744,6.186232657,,,,,92744,6.186232657,1,1
2004,4,4,901580010,901580,90,KG,22223,146985,6.614093507,,,,,146985,6.614093507,1,1
2005,4,4,901580010,901580,90,KG,33770,474559,14.05267989,,,,,474559,14.05267989,1,1
2001,4,4,901580090,901580,90,KG,667789,144810,0.216849933,,,,,144810,0.216849933,1,1
2002,4,4,901580090,901580,90,KG,608130,147892,0.243191423,,,,,147892,0.243191423,1,1
2003,4,4,901580090,901580,90,KG,607305,138958,0.228810894,,,,,138958,0.228810894,1,1
2004,4,4,901580090,901580,90,KG,413022,109653,0.26548949,,,,,109653,0.26548949,1,1
2005,4,4,901580090,901580,90,KG,355103,115935,0.326482739,,,,,115935,0.326482739,1,1
2001,4,4,901580100,901580,90,,,,,KG,3109,99955,32.15020907,-99955,-32.15020907,-1,-1
2002,4,4,901580100,901580,90,,,,,KG,4618,104222,22.56864443,-104222,-22.56864443,-1,-1
2003,4,4,901580100,901580,90,,,,,KG,9578,329243,34.3749217,-329243,-34.3749217,-1,-1
2004,4,4,901580100,901580,90,,,,,KG,12155,254191,20.91246401,-254191,-20.91246401,-1,-1
2001,4,4,901580900,901580,90,,,,,KG,674,8469,12.5652819,-8469,-12.5652819,-1,-1
2002,4,4,901580900,901580,90,,,,,KG,111,2859,25.75675676,-2859,-25.75675676,-1,-1
2003,4,4,901580900,901580,90,,,,,KG,30,1378,45.93333333,-1378,-45.93333333,-1,-1
2004,4,4,901580900,901580,90,,,,,KG,445,2737,6.150561798,-2737,-6.150561798,-1,-1
2001,4,1,901590010,901590,90,KG,5857,19168,3.272665187,,,,,19168,3.272665187,1,1
2002,4,1,901590010,901590,90,KG,23738,53211,2.241595754,,,,,53211,2.241595754,1,1
2003,4,1,901590010,901590,90,KG,52683,147138,2.792893343,,,,,147138,2.792893343,1,1
2004,4,1,901590010,901590,90,KG,60546,293295,4.844168071,,,,,293295,4.844168071,1,1
2005,4,1,901590010,901590,90,KG,192234,496209,2.581275945,,,,,496209,2.581275945,1,1
2006,4,1,901590010,901590,90,KG,189149,552247,2.919640072,,,,,552247,2.919640072,1,1
2007,4,1,901590010,901590,90,KG,127434,680343,5.338787137,,,,,680343,5.338787137,1,1
2001,4,1,901590090,901590,90,KG,222480,159405,0.71649137,,,,,159405,0.71649137,1,1
2002,4,1,901590090,901590,90,KG,188869,137357,0.727260694,,,,,137357,0.727260694,1,1
2003,4,1,901590090,901590,90,KG,207100,170036,0.821033317,,,,,170036,0.821033317,1,1
2004,4,1,901590090,901590,90,KG,213933,158900,0.74275591,,,,,158900,0.74275591,1,1
2005,4,1,901590090,901590,90,KG,126088,101322,0.803581626,,,,,101322,0.803581626,1,1
2006,4,1,901590090,901590,90,KG,156570,140899,0.899910583,,,,,140899,0.899910583,1,1
2007,4,1,901590090,901590,90,KG,170979,159482,0.932757824,,,,,159482,0.932757824,1,1
2001,4,1,901590100,901590,90,,,,,KG,10612,170310,16.04881266,-170310,-16.04881266,-1,-1
2002,4,1,901590100,901590,90,,,,,KG,7241,179568,24.7987847,-179568,-24.7987847,-1,-1
2003,4,1,901590100,901590,90,,,,,KG,10756,254262,23.63908516,-254262,-23.63908516,-1,-1
2004,4,1,901590100,901590,90,,,,,KG,24378,407112,16.69997539,-407112,-16.69997539,-1,-1
2005,4,1,901590100,901590,90,,,,,KG,41772,842274,20.16360241,-842274,-20.16360241,-1,-1
2006,4,1,901590100,901590,90,,,,,KG,62670,1214360,19.37705441,-1214360,-19.37705441,-1,-1
2007,4,1,901590100,901590,90,,,,,KG,104555,1636842,15.65532017,-1636842,-15.65532017,-1,-1
2004,4,1,901590900,901590,90,,,,,KG,1082,8897,8.222735675,-8897,-8.222735675,-1,-1
2005,4,1,901590900,901590,90,,,,,KG,4939,88114,17.84045353,-88114,-17.84045353,-1,-1
2006,4,1,901590900,901590,90,,,,,KG,3608,82233,22.79185144,-82233,-22.79185144,-1,-1
2007,4,1,901590900,901590,90,,,,,KG,2000,41970,20.985,-41970,-20.985,-1,-1
2001,4,4,901590910,901590,90,,,,,KG,2092,20502,9.800191205,-20502,-9.800191205,-1,-1
2002,4,4,901590910,901590,90,,,,,KG,1357,20310,14.96683861,-20310,-14.96683861,-1,-1
2003,4,4,901590910,901590,90,,,,,KG,3407,36166,10.61520399,-36166,-10.61520399,-1,-1
2001,4,4,901590990,901590,90,,,,,KG,151,12010,79.53642384,-12010,-79.53642384,-1,-1
2002,4,4,901590990,901590,90,,,,,KG,34,4285,126.0294118,-4285,-126.0294118,-1,-1
2003,4,4,901590990,901590,90,,,,,KG,79,2666,33.74683544,-2666,-33.74683544,-1,-1
2005,4,4,901600000,901600,90,,,,,KG,22129,147093,6.647069456,-147093,-6.647069456,-1,-1
2006,4,4,901600000,901600,90,KG,22067,112318,5.089862691,KG,16649,253667,15.23617034,-141349,-10.14630765,-0.386215282,-0.499177957
2007,4,4,901600000,901600,90,KG,21893,97783,4.466404787,KG,12721,151767,11.93043,-53984,-7.464025211,-0.216325386,-0.455211345
2001,4,4,901600010,901600,90,KG,24782,101353,4.089782907,,,,,101353,4.089782907,1,1
2002,4,4,901600010,901600,90,KG,41510,138761,3.342833052,,,,,138761,3.342833052,1,1
2003,4,4,901600010,901600,90,KG,9500,63461,6.680105263,,,,,63461,6.680105263,1,1
2004,4,4,901600010,901600,90,KG,9987,48583,4.864624011,,,,,48583,4.864624011,1,1
2005,4,4,901600010,901600,90,KG,11480,70222,6.116898955,,,,,70222,6.116898955,1,1
2001,4,4,901600090,901600,90,KG,244,1366,5.598360656,,,,,1366,5.598360656,1,1
2002,4,4,901600090,901600,90,KG,6588,5391,0.818306011,,,,,5391,0.818306011,1,1
2003,4,4,901600090,901600,90,KG,10993,8587,0.781133449,,,,,8587,0.781133449,1,1
2004,4,4,901600090,901600,90,KG,4738,4773,1.007387083,,,,,4773,1.007387083,1,1
2005,4,4,901600090,901600,90,KG,2010,1242,0.617910448,,,,,1242,0.617910448,1,1
2001,4,4,901600100,901600,90,,,,,KG,2860,44382,15.51818182,-44382,-15.51818182,-1,-1
2002,4,4,901600100,901600,90,,,,,KG,4855,67789,13.96271885,-67789,-13.96271885,-1,-1
2003,4,4,901600100,901600,90,,,,,KG,6753,58884,8.719680142,-58884,-8.719680142,-1,-1
2004,4,4,901600100,901600,90,,,,,KG,12901,162086,12.56383226,-162086,-12.56383226,-1,-1
2001,4,4,901600900,901600,90,,,,,KG,150,1420,9.466666667,-1420,-9.466666667,-1,-1
2002,4,4,901600900,901600,90,,,,,KG,153,943,6.163398693,-943,-6.163398693,-1,-1
2003,4,4,901600900,901600,90,,,,,KG,155,3201,20.6516129,-3201,-20.6516129,-1,-1
2004,4,4,901600900,901600,90,,,,,KG,305,5347,17.53114754,-5347,-17.53114754,-1,-1
2001,1,4,901710000,901710,90,,,,,KG,13611,98252,7.218573213,-98252,-7.218573213,-1,-1
2002,1,4,901710000,901710,90,KG,779,757,0.971758665,KG,31614,142811,4.517334092,-142054,-3.545575428,-0.989454475,-0.645931046
2003,1,4,901710000,901710,90,,,,,KG,18857,141001,7.477382404,-141001,-7.477382404,-1,-1
2004,1,4,901710000,901710,90,KG,141,1433,10.16312057,KG,3418,19302,5.647162083,-17869,4.515958484,-0.8617796,0.285634266
2005,1,4,901710000,901710,90,,,,,KG,1256,30471,24.26035032,-30471,-24.26035032,-1,-1
2006,1,4,901710000,901710,90,KG,76,306,4.026315789,KG,2264,41567,18.35998233,-41261,-14.33366654,-0.985384377,-0.640287486
2007,1,4,901710000,901710,90,,,,,KG,1760,20043,11.38806818,-20043,-11.38806818,-1,-1
2001,1,4,901720000,901720,90,KG,804315,684630,0.85119636,KG,13572,27465,2.023651636,657165,-1.172455276,0.922861416,-0.407832093
2002,1,4,901720000,901720,90,KG,882880,801516,0.907842515,KG,34397,42270,1.22888624,759246,-0.321043725,0.899808719,-0.150250107
2003,1,4,901720000,901720,90,KG,1832958,956609,0.521893573,KG,10095,13069,1.294601288,943540,-0.772707715,0.97304466,-0.425383926
2004,1,4,901720000,901720,90,KG,926757,827884,0.893312918,KG,16120,33957,2.106513648,793927,-1.21320073,0.921198922,-0.404423624
2005,1,4,901720000,901720,90,KG,1140616,906611,0.794843313,KG,7620,44129,5.791207349,862482,-4.996364036,0.907169152,-0.758628242
2006,1,4,901720000,901720,90,KG,1485526,991331,0.66732659,KG,30030,56089,1.867765568,935242,-1.200438978,0.892900651,-0.473528733
2007,1,4,901720000,901720,90,KG,1815395,1064776,0.586525797,KG,8968,25309,2.822145406,1039467,-2.235619608,0.953565089,-0.655862497
2001,4,2,901730010,901730,90,KG,1117,14328,12.82721576,,,,,14328,12.82721576,1,1
2002,4,2,901730010,901730,90,KG,2202,25968,11.79291553,,,,,25968,11.79291553,1,1
2003,4,2,901730010,901730,90,KG,7608,52337,6.879206099,,,,,52337,6.879206099,1,1
2004,4,2,901730010,901730,90,KG,24912,140051,5.621828838,,,,,140051,5.621828838,1,1
2005,4,2,901730010,901730,90,KG,34169,205415,6.011735784,,,,,205415,6.011735784,1,1
2006,4,2,901730010,901730,90,KG,53002,255794,4.826119769,,,,,255794,4.826119769,1,1
2007,4,2,901730010,901730,90,KG,68416,311106,4.547269645,,,,,311106,4.547269645,1,1
2001,4,2,901730090,901730,90,KG,46091,163679,3.551213903,,,,,163679,3.551213903,1,1
2002,4,2,901730090,901730,90,KG,54074,195160,3.609128232,,,,,195160,3.609128232,1,1
2003,4,2,901730090,901730,90,KG,48100,171906,3.573929314,,,,,171906,3.573929314,1,1
2004,4,2,901730090,901730,90,KG,65647,188437,2.870458665,,,,,188437,2.870458665,1,1
2005,4,2,901730090,901730,90,KG,61079,187828,3.07516495,,,,,187828,3.07516495,1,1
2006,4,2,901730090,901730,90,KG,106733,251498,2.356328408,,,,,251498,2.356328408,1,1
2007,4,2,901730090,901730,90,KG,117620,320208,2.722394151,,,,,320208,2.722394151,1,1
2001,4,2,901730100,901730,90,,,,,KG,6499,176967,27.22988152,-176967,-27.22988152,-1,-1
2002,4,2,901730100,901730,90,,,,,KG,14453,239120,16.54466201,-239120,-16.54466201,-1,-1
2003,4,2,901730100,901730,90,,,,,KG,14147,336982,23.82003252,-336982,-23.82003252,-1,-1
2004,4,2,901730100,901730,90,,,,,KG,12628,381444,30.20620843,-381444,-30.20620843,-1,-1
2005,4,2,901730100,901730,90,,,,,KG,13855,478727,34.55265247,-478727,-34.55265247,-1,-1
2006,4,2,901730100,901730,90,,,,,KG,13566,414892,30.58322276,-414892,-30.58322276,-1,-1
2007,4,2,901730100,901730,90,,,,,KG,9730,340409,34.98550874,-340409,-34.98550874,-1,-1
2001,4,2,901730910,901730,90,,,,,KG,4994,79550,15.92911494,-79550,-15.92911494,-1,-1
2002,4,2,901730910,901730,90,,,,,KG,8206,103842,12.65439922,-103842,-12.65439922,-1,-1
2003,4,2,901730910,901730,90,,,,,KG,10905,169020,15.49931224,-169020,-15.49931224,-1,-1
2004,4,2,901730910,901730,90,,,,,KG,13570,199910,14.73176124,-199910,-14.73176124,-1,-1
2005,4,2,901730910,901730,90,,,,,KG,11885,215530,18.13462347,-215530,-18.13462347,-1,-1
2006,4,2,901730910,901730,90,,,,,KG,9959,184666,18.54262476,-184666,-18.54262476,-1,-1
2007,4,2,901730910,901730,90,,,,,KG,9111,150137,16.47865218,-150137,-16.47865218,-1,-1
2001,4,2,901730920,901730,90,,,,,KG,1466,26777,18.26534789,-26777,-18.26534789,-1,-1
2002,4,2,901730920,901730,90,,,,,KG,1682,32256,19.17717004,-32256,-19.17717004,-1,-1
2003,4,2,901730920,901730,90,,,,,KG,4033,64934,16.10066948,-64934,-16.10066948,-1,-1
2004,4,2,901730920,901730,90,,,,,KG,3053,64835,21.2364887,-64835,-21.2364887,-1,-1
2005,4,2,901730920,901730,90,,,,,KG,3179,77387,24.34318968,-77387,-24.34318968,-1,-1
2006,4,2,901730920,901730,90,,,,,KG,4739,103690,21.88014349,-103690,-21.88014349,-1,-1
2007,4,2,901730920,901730,90,,,,,KG,3184,74120,23.27889447,-74120,-23.27889447,-1,-1
2001,4,2,901730930,901730,90,,,,,KG,6419,107409,16.73298021,-107409,-16.73298021,-1,-1
2002,4,2,901730930,901730,90,,,,,KG,8478,121397,14.3190611,-121397,-14.3190611,-1,-1
2003,4,2,901730930,901730,90,,,,,KG,11978,181277,15.13416263,-181277,-15.13416263,-1,-1
2004,4,2,901730930,901730,90,,,,,KG,10768,173043,16.07011516,-173043,-16.07011516,-1,-1
2005,4,2,901730930,901730,90,,,,,KG,8382,145922,17.40897161,-145922,-17.40897161,-1,-1
2006,4,2,901730930,901730,90,,,,,KG,8114,132213,16.29442938,-132213,-16.29442938,-1,-1
2007,4,2,901730930,901730,90,,,,,KG,2950,47661,16.15627119,-47661,-16.15627119,-1,-1
2001,4,2,901730990,901730,90,,,,,KG,5655,119598,21.14907162,-119598,-21.14907162,-1,-1
2002,4,2,901730990,901730,90,,,,,KG,10917,200149,18.33369973,-200149,-18.33369973,-1,-1
2003,4,2,901730990,901730,90,,,,,KG,13524,191942,14.19269447,-191942,-14.19269447,-1,-1
2004,4,2,901730990,901730,90,,,,,KG,9585,184877,19.28815858,-184877,-19.28815858,-1,-1
2005,4,2,901730990,901730,90,,,,,KG,35153,293508,8.34944386,-293508,-8.34944386,-1,-1
2006,4,2,901730990,901730,90,,,,,KG,24071,386285,16.04773379,-386285,-16.04773379,-1,-1
2007,4,2,901730990,901730,90,,,,,KG,28466,459621,16.1463149,-459621,-16.1463149,-1,-1
2001,5,4,901811000,901811,90,KG,5079,48900,9.627879504,,,,,48900,9.627879504,1,1
2002,5,4,901811000,901811,90,KG,3894,42914,11.02054443,,,,,42914,11.02054443,1,1
2003,5,4,901811000,901811,90,KG,2562,27089,10.57338017,,,,,27089,10.57338017,1,1
2004,5,4,901811000,901811,90,KG,5898,79967,13.55832486,,,,,79967,13.55832486,1,1
2005,5,4,901811000,901811,90,KG,3696,60771,16.44237013,KG,23982,491137,20.47940122,-430366,-4.037031088,-0.779778514,-0.109340125
2006,5,4,901811000,901811,90,KG,7026,139553,19.86236835,KG,19760,453316,22.94109312,-313763,-3.078724771,-0.529228211,-0.071927005
2007,5,4,901811000,901811,90,KG,10796,234851,21.75351982,KG,19849,470410,23.6994307,-235559,-1.94591088,-0.334002589,-0.042811542
2001,5,4,901811100,901811,90,,,,,KG,27279,344563,12.63107152,-344563,-12.63107152,-1,-1
2002,5,4,901811100,901811,90,,,,,KG,18990,347726,18.31100579,-347726,-18.31100579,-1,-1
2003,5,4,901811100,901811,90,,,,,KG,21257,465351,21.89165922,-465351,-21.89165922,-1,-1
2004,5,4,901811100,901811,90,,,,,KG,19084,431829,22.6278034,-431829,-22.6278034,-1,-1
2001,5,4,901811900,901811,90,,,,,KG,4804,48819,10.16215654,-48819,-10.16215654,-1,-1
2002,5,4,901811900,901811,90,,,,,KG,6302,69500,11.028245,-69500,-11.028245,-1,-1
2003,5,4,901811900,901811,90,,,,,KG,5803,92046,15.86179562,-92046,-15.86179562,-1,-1
2004,5,4,901811900,901811,90,,,,,KG,5502,76512,13.90621592,-76512,-13.90621592,-1,-1
2001,5,3,901812000,901812,90,NO,693,34765,,NO,34038,1740815,,-1706050,,-0.960840965,
2002,5,3,901812000,901812,90,NO,4284,89690,,NO,32549,3791398,,-3701708,,-0.953781002,
