"","year","tech","type","HS","HS6","HS2","export_unit","export_num","export_value","export_average","import_unit","import_num","import_value","import_average","diff_value","average_value","diff_ratio","average_ratio"
"2143",1995,1,2,853120000,853120,85,3,3264,12684,3.886029412,4,15710,917230,58.38510503,-904546,-54.49907562,-0.972720058,-0.875190024
"2144",1996,1,2,853120000,853120,85,3,11940,354932,29.72629816,4,28360,282595,9.964562764,72337,19.76173539,0.113464998,0.497891326
"2145",1997,1,2,853120000,853120,85,3,28455,975733,34.29038833,4,21525,1011237,46.97965157,-35504,-12.68926324,-0.017868413,-0.156137037
"2146",1998,1,2,853120000,853120,85,3,57192,352297,6.159899986,4,48150,1558733,32.37244029,-1206436,-26.2125403,-0.631301445,-0.680273768
"2147",1999,1,2,853120000,853120,85,3,70515,381100,5.40452386,4,29003,726475,25.04827087,-345375,-19.64374701,-0.311829899,-0.64505564
"2148",2000,1,2,853120000,853120,85,3,110169,625715,5.679592263,4,22685,1477701,65.14000441,-851986,-59.46041215,-0.40504874,-0.839603936
"2149",1994,1,1,853180000,853180,85,3,272575,876128,3.214263964,4,40701,683482,16.79275693,192646,-13.57849297,0.123521906,-0.678686399
"2150",1995,1,1,853180000,853180,85,3,256096,1337286,5.221815257,4,74265,1190028,16.02407594,147258,-10.80226069,0.058266602,-0.508439989
"2151",1996,1,1,853180000,853180,85,3,329120,2468988,7.501786582,4,69662,874188,12.54899371,1594800,-5.04720713,0.477031422,-0.251721233
"2152",1997,1,1,853180000,853180,85,3,512740,2682931,5.232536958,4,74548,772899,10.36780329,1910032,-5.135266336,0.552698483,-0.32917656
"2153",1998,1,1,853180000,853180,85,3,542552,5043724,9.296296023,4,57582,727925,12.64153729,4315799,-3.345241263,0.747758396,-0.152487313
"2154",1999,1,1,853180000,853180,85,3,494561,4079916,8.249570832,4,33793,270323,7.99937857,3809593,0.250192262,0.875720391,0.015397442
"2155",2000,1,1,853180000,853180,85,3,662661,3539178,5.340857543,4,31003,258925,8.351611134,3280253,-3.010753592,0.86365562,-0.219883913
"2156",1996,1,1,853210000,853210,85,3,683,2015,2.950219619,4,42719,187070,4.379081907,-185055,-1.428862288,-0.978686834,-0.19495204
"2157",1997,1,1,853210000,853210,85,3,2047,1840,0.898876404,4,43350,113409,2.616124567,-111569,-1.717248163,-0.968069137,-0.488548418
"2158",1998,1,1,853210000,853210,85,3,5,916,183.2,4,18502,77962,4.213706626,-77046,178.9862934,-0.976774259,0.955033101
"2159",1999,1,1,853210000,853210,85,1,NA,NA,NA,4,39525,165175,4.179000633,-165175,-4.179000633,-1,-1
"2160",2000,1,1,853210000,853210,85,3,713,1182,1.657784011,4,80411,209384,2.603922349,-208202,-0.946138338,-0.988773116,-0.222009275
"2161",1996,1,1,853221000,853221,85,3,140,22843,163.1642857,4,7197,579488,80.51799361,-556645,82.64629211,-0.924151339,0.339155938
"2162",1997,1,1,853221000,853221,85,3,1727,146817,85.01273885,4,13890,758488,54.60676746,-611671,30.40597139,-0.675651852,0.217777388
"2163",1998,1,1,853221000,853221,85,3,8431,630006,74.72494366,4,18366,901638,49.09278014,-271632,25.63216352,-0.177346694,0.207015302
"2164",1999,1,1,853221000,853221,85,3,7062,501549,71.02081563,4,17239,975121,56.56482395,-473572,14.45599169,-0.320702662,0.113304222
"2165",2000,1,1,853221000,853221,85,3,28428,1950731,68.62005769,4,19564,994173,50.81644858,956558,17.80360911,0.324818059,0.149063378
"2166",1996,1,1,853222000,853222,85,3,28750,89669,3.118921739,4,1145288,4404868,3.84607889,-4315199,-0.727157151,-0.960098671,-0.104401592
"2167",1997,1,1,853222000,853222,85,3,146279,448703,3.067446455,4,1189973,6164307,5.18020745,-5715604,-2.112760995,-0.864296894,-0.256165089
"2168",1998,1,1,853222000,853222,85,3,312441,863630,2.764137869,4,1908903,9046025,4.738860487,-8182395,-1.974722618,-0.82569928,-0.26319113
"2169",1999,1,1,853222000,853222,85,3,604855,1312315,2.169635698,4,2401901,9850776,4.101241475,-8538461,-1.931605777,-0.764883221,-0.308028004
"2170",2000,1,1,853222000,853222,85,3,667241,1528879,2.291344507,4,2039151,8832395,4.331408022,-7303516,-2.040063516,-0.704885905,-0.308038615
"2171",1996,1,1,853223000,853223,85,3,5747,36377,6.329737254,4,141014,1520260,10.78091537,-1483883,-4.451178116,-0.953262064,-0.260140756
"2172",1997,1,1,853223000,853223,85,3,11525,549903,47.71392625,4,193457,2063167,10.6647317,-1513264,37.04919455,-0.579113457,0.634635942
"2173",1998,1,1,853223000,853223,85,3,18316,172895,9.43956104,4,220590,1959081,8.881096151,-1786186,0.558464888,-0.837807743,0.030482798
"2174",1999,1,1,853223000,853223,85,3,29813,347603,11.65944387,4,225998,2314238,10.24008177,-1966635,1.419362096,-0.738825121,0.064812458
"2175",2000,1,1,853223000,853223,85,3,71089,711389,10.00701937,4,228319,2697384,11.8141022,-1985995,-1.807082829,-0.582612864,-0.082813471
"2176",1996,1,1,853224000,853224,85,3,9924,917221,92.4245264,4,46021,1461185,31.75039656,-543964,60.67412984,-0.22870948,0.48861822
"2177",1997,1,1,853224000,853224,85,3,20420,1267949,62.09348678,4,86238,1870207,21.68657668,-602258,40.40691009,-0.191914615,0.48229744
"2178",1998,1,1,853224000,853224,85,3,57888,2532932,43.75573521,4,100785,2708981,26.87881133,-176049,16.87692388,-0.033584876,0.238932997
"2179",1999,1,1,853224000,853224,85,3,66665,1558455,23.37740944,4,170602,5343554,31.32175473,-3785099,-7.944345292,-0.548405399,-0.145237051
"2180",2000,1,1,853224000,853224,85,3,156106,3402760,21.79775281,4,256254,10406524,40.61019145,-7003764,-18.81243864,-0.507177925,-0.301443011
"2181",1996,1,1,853225000,853225,85,3,194782,664289,3.410422934,4,360871,1781141,4.935672304,-1116852,-1.52524937,-0.456709863,-0.182750056
"2182",1997,1,1,853225000,853225,85,3,326821,940420,2.877477273,4,647868,2942997,4.542587379,-2002577,-1.665110105,-0.515673954,-0.224406415
"2183",1998,1,1,853225000,853225,85,3,540985,1540567,2.847707423,4,715549,3144309,4.39426091,-1603742,-1.546553488,-0.342323255,-0.213554301
"2184",1999,1,1,853225000,853225,85,3,581589,1473919,2.534296557,4,1161160,4065471,3.501215164,-2591552,-0.966918608,-0.467840683,-0.160204909
"2185",2000,1,1,853225000,853225,85,3,899959,2576075,2.862435955,4,1283228,4590866,3.577591823,-2014791,-0.715155868,-0.281122867,-0.111048569
"2186",1994,1,1,853230010,853230,85,3,92963,567957,6.109495175,1,NA,NA,NA,567957,6.109495175,1,1
"2187",1995,1,1,853230010,853230,85,3,63632,360169,5.660186699,1,NA,NA,NA,360169,5.660186699,1,1
"2188",1996,1,1,853230010,853230,85,3,52785,328732,6.227754097,1,NA,NA,NA,328732,6.227754097,1,1
"2189",1997,1,1,853230010,853230,85,3,50674,259701,5.124935865,1,NA,NA,NA,259701,5.124935865,1,1
"2190",1998,1,1,853230010,853230,85,3,40818,233756,5.726787202,1,NA,NA,NA,233756,5.726787202,1,1
"2191",1999,1,1,853230010,853230,85,3,24089,118995,4.939806551,1,NA,NA,NA,118995,4.939806551,1,1
"2192",2000,1,1,853230010,853230,85,3,28520,127242,4.461500701,1,NA,NA,NA,127242,4.461500701,1,1
"2193",1995,1,1,853230090,853230,85,3,2044,8222,4.022504892,1,NA,NA,NA,8222,4.022504892,1,1
"2194",1996,1,1,853230090,853230,85,3,2050,2639,1.287317073,1,NA,NA,NA,2639,1.287317073,1,1
"2195",1997,1,1,853230090,853230,85,3,970,9084,9.364948454,1,NA,NA,NA,9084,9.364948454,1,1
"2196",1998,1,1,853230090,853230,85,3,5551,54379,9.796252927,1,NA,NA,NA,54379,9.796252927,1,1
"2197",1999,1,1,853230090,853230,85,3,3664,51406,14.03002183,1,NA,NA,NA,51406,14.03002183,1,1
"2198",2000,1,1,853230090,853230,85,3,870,14042,16.14022989,1,NA,NA,NA,14042,16.14022989,1,1
"2199",1996,1,1,853230100,853230,85,1,NA,NA,NA,4,1441,28560,19.81956974,-28560,-19.81956974,-1,-1
"2200",1997,1,1,853230100,853230,85,1,NA,NA,NA,4,1877,28558,15.21470432,-28558,-15.21470432,-1,-1
"2201",1998,1,1,853230100,853230,85,1,NA,NA,NA,4,5333,39307,7.370523158,-39307,-7.370523158,-1,-1
"2202",1999,1,1,853230100,853230,85,1,NA,NA,NA,4,1409,18255,12.95599716,-18255,-12.95599716,-1,-1
"2203",2000,1,1,853230100,853230,85,1,NA,NA,NA,4,3703,41808,11.29030516,-41808,-11.29030516,-1,-1
"2204",1996,1,1,853230200,853230,85,1,NA,NA,NA,4,2208,142171,64.38903986,-142171,-64.38903986,-1,-1
"2205",1997,1,1,853230200,853230,85,1,NA,NA,NA,4,9496,169773,17.87836984,-169773,-17.87836984,-1,-1
"2206",1998,1,1,853230200,853230,85,1,NA,NA,NA,4,1571,129784,82.61234882,-129784,-82.61234882,-1,-1
"2207",1999,1,1,853230200,853230,85,1,NA,NA,NA,4,1084,37196,34.31365314,-37196,-34.31365314,-1,-1
"2208",2000,1,1,853230200,853230,85,1,NA,NA,NA,4,1226,60033,48.96655791,-60033,-48.96655791,-1,-1
"2209",1994,1,1,853321000,853321,85,3,131222,264899,2.018708753,4,87634,1046461,11.94126709,-781562,-9.922558335,-0.595993472,-0.710786211
"2210",1995,1,1,853321000,853321,85,3,179078,371801,2.076195848,4,222041,1614167,7.269679924,-1242366,-5.193484076,-0.625572013,-0.555697957
"2211",1996,1,1,853321000,853321,85,3,340160,652022,1.916809737,4,202058,2139624,10.58915757,-1487602,-8.672347832,-0.532876303,-0.693456781
"2212",1997,1,1,853321000,853321,85,3,338912,843367,2.48845423,4,274018,2780080,10.14561087,-1936713,-7.657156642,-0.53449464,-0.60607228
"2213",1998,1,1,853321000,853321,85,3,355128,1284842,3.617968732,4,378221,3456500,9.138836818,-2171658,-5.520868085,-0.458026019,-0.432778258
"2214",1999,1,1,853321000,853321,85,3,380160,1692033,4.450844381,4,377089,3638914,9.650013657,-1946881,-5.199169276,-0.365203593,-0.368712972
"2215",2000,1,1,853321000,853321,85,3,582004,2331949,4.006757686,4,377827,4303421,11.38992449,-1971472,-7.383166804,-0.297115609,-0.479529727
"2216",1994,1,2,853340000,853340,85,3,74283,498896,6.71615309,4,48677,561626,11.53781046,-62730,-4.821657375,-0.059150117,-0.264143037
"2217",1995,1,2,853340000,853340,85,3,201308,1356940,6.740616369,4,86669,983177,11.34404458,373763,-4.603428214,0.159719792,-0.254548771
"2218",1996,1,2,853340000,853340,85,3,163259,1352527,8.284547866,4,102881,1168935,11.36201048,183592,-3.077462612,0.072811726,-0.156641309
"2219",1997,1,2,853340000,853340,85,3,241764,1831546,7.575759832,4,120040,1255920,10.4625125,575626,-2.886752664,0.186439624,-0.160034875
"2220",1998,1,2,853340000,853340,85,3,486073,2838919,5.84051984,4,194849,2206122,11.32221361,632797,-5.481693772,0.125429506,-0.319395147
"2221",1999,1,2,853340000,853340,85,3,442293,2594602,5.866251557,4,143430,1918930,13.37886077,675672,-7.512609211,0.149699171,-0.390364529
"2222",2000,1,2,853340000,853340,85,3,633217,3575125,5.645971286,4,122847,1989628,16.19598362,1585497,-10.55001234,0.284917767,-0.483015938
"2223",1994,1,2,853400000,853400,85,3,43561,388735,8.923922775,4,608028,3656275,6.013333268,-3267540,2.910589507,-0.807795284,0.194854363
"2224",1995,1,2,853400000,853400,85,3,302721,1847810,6.104003356,4,1494514,8698462,5.820261302,-6850652,0.283742054,-0.649580439,0.02379535
"2225",1996,1,2,853400000,853400,85,3,610162,5185566,8.498670845,4,1447495,12425102,8.583865229,-7239536,-0.085194384,-0.411088097,-0.004987221
"2226",1997,1,2,853400000,853400,85,3,730638,8092447,11.07586383,4,1972939,16350741,8.287504581,-8258294,2.788359253,-0.337856666,0.144001766
"2227",1998,1,2,853400000,853400,85,3,632885,7421936,11.7271479,4,2200127,22801564,10.363749,-15379628,1.3633989,-0.508863236,0.06171768
"2228",1999,1,2,853400000,853400,85,3,642843,9310700,14.48362975,4,2282608,23269012,10.19404646,-13958312,4.289583292,-0.428435709,0.173824442
"2229",2000,1,2,853400000,853400,85,3,1336073,19366866,14.49536515,4,2401327,35900496,14.95027374,-16533630,-0.454908596,-0.299157213,-0.015449099
"2230",1995,7,3,853529000,853529,85,3,6322,19308,3.054096805,1,NA,NA,NA,19308,3.054096805,1,1
"2231",1996,7,3,853529000,853529,85,3,150,1085,7.233333333,4,166140,505344,3.041675695,-504259,4.191657638,-0.995715095,0.407946857
"2232",1997,7,3,853529000,853529,85,3,5005,9670,1.932067932,4,475653,1866828,3.924768686,-1857158,-1.992700754,-0.989693567,-0.340234991
"2233",1998,7,3,853529000,853529,85,3,4700,8531,1.815106383,4,220857,511407,2.315557125,-502876,-0.500450742,-0.967184549,-0.12115505
"2234",1999,7,3,853529000,853529,85,1,NA,NA,NA,4,298718,484471,1.621833971,-484471,-1.621833971,-1,-1
"2235",2000,7,3,853529000,853529,85,1,NA,NA,NA,4,603648,1604524,2.658045749,-1604524,-2.658045749,-1,-1
"2236",1994,7,3,853529100,853529,85,1,NA,NA,NA,4,3436,7000,2.037252619,-7000,-2.037252619,-1,-1
"2237",1994,7,3,853529900,853529,85,1,NA,NA,NA,4,15331,40093,2.615158829,-40093,-2.615158829,-1,-1
"2238",1995,7,3,853529900,853529,85,1,NA,NA,NA,4,10196,38845,3.809827383,-38845,-3.809827383,-1,-1
"2239",1994,7,1,853530000,853530,85,3,7682,7984,1.039312679,4,178071,627041,3.521297685,-619057,-2.481985006,-0.974854533,-0.544222112
"2240",1995,7,1,853530000,853530,85,1,NA,NA,NA,4,401182,1153838,2.876096136,-1153838,-2.876096136,-1,-1
"2241",1996,7,1,853530000,853530,85,3,3224,11392,3.533498759,4,622774,1992645,3.199627794,-1981253,0.333870965,-0.988630948,0.04958632
"2242",1997,7,1,853530000,853530,85,3,900,1511,1.678888889,4,2205761,10595221,4.803431106,-10593710,-3.124542217,-0.999714818,-0.48200987
"2243",1998,7,1,853530000,853530,85,3,33,226,6.848484848,4,1373074,7291874,5.310619821,-7291648,1.537865028,-0.999938015,0.126478476
"2244",1999,7,1,853530000,853530,85,3,553,4518,8.169981917,4,250137,878929,3.513790443,-874411,4.656191474,-0.989771882,0.398517819
"2245",2000,7,1,853530000,853530,85,3,7918,4000,0.505178075,4,1005451,4916631,4.889975742,-4912631,-4.384797667,-0.998374192,-0.812728944
"2246",1996,7,2,853540000,853540,85,3,12346,35458,2.872023327,1,NA,NA,NA,35458,2.872023327,1,1
"2247",1997,7,2,853540000,853540,85,3,16904,62820,3.71628017,1,NA,NA,NA,62820,3.71628017,1,1
"2248",1998,7,2,853540000,853540,85,3,26409,92582,3.505698815,1,NA,NA,NA,92582,3.505698815,1,1
"2249",1999,7,2,853540000,853540,85,3,21402,73060,3.413699654,1,NA,NA,NA,73060,3.413699654,1,1
"2250",2000,7,2,853540000,853540,85,3,58737,188170,3.203602499,1,NA,NA,NA,188170,3.203602499,1,1
"2251",1994,7,2,853540100,853540,85,1,NA,NA,NA,4,51774,254695,4.919361069,-254695,-4.919361069,-1,-1
"2252",1995,7,2,853540100,853540,85,1,NA,NA,NA,4,14724,52434,3.561124694,-52434,-3.561124694,-1,-1
"2253",1996,7,2,853540100,853540,85,1,NA,NA,NA,4,47029,55920,1.189053563,-55920,-1.189053563,-1,-1
"2254",1997,7,2,853540100,853540,85,1,NA,NA,NA,4,14831,25314,1.706830288,-25314,-1.706830288,-1,-1
"2255",1998,7,2,853540100,853540,85,1,NA,NA,NA,4,8690,50320,5.790563867,-50320,-5.790563867,-1,-1
"2256",1999,7,2,853540100,853540,85,1,NA,NA,NA,4,5285,26519,5.017786187,-26519,-5.017786187,-1,-1
"2257",2000,7,2,853540100,853540,85,1,NA,NA,NA,4,4599,23648,5.141987389,-23648,-5.141987389,-1,-1
"2258",1994,7,2,853540900,853540,85,1,NA,NA,NA,4,113,1882,16.65486726,-1882,-16.65486726,-1,-1
"2259",1995,7,2,853540900,853540,85,1,NA,NA,NA,4,4969,13937,2.804789696,-13937,-2.804789696,-1,-1
"2260",1996,7,2,853540900,853540,85,1,NA,NA,NA,4,2817,8192,2.908058218,-8192,-2.908058218,-1,-1
"2261",1997,7,2,853540900,853540,85,1,NA,NA,NA,4,1721,13468,7.825682743,-13468,-7.825682743,-1,-1
"2262",1998,7,2,853540900,853540,85,1,NA,NA,NA,4,1184,6145,5.190033784,-6145,-5.190033784,-1,-1
"2263",1999,7,2,853540900,853540,85,1,NA,NA,NA,4,1986,30214,15.21349446,-30214,-15.21349446,-1,-1
"2264",2000,7,2,853540900,853540,85,1,NA,NA,NA,4,3991,30785,7.713605613,-30785,-7.713605613,-1,-1
"2265",1994,7,2,853590000,853590,85,3,22,581,26.40909091,4,127441,525419,4.122841158,-524838,22.28624975,-0.997790875,0.729932508
"2266",1995,7,2,853590000,853590,85,1,NA,NA,NA,4,110930,445602,4.016965654,-445602,-4.016965654,-1,-1
"2267",1996,7,2,853590000,853590,85,3,15268,23291,1.525478124,4,257984,1383044,5.360968122,-1359753,-3.835489998,-0.966877024,-0.556962163
"2268",1997,7,2,853590000,853590,85,3,5354,4912,0.917444901,4,170475,1018751,5.975955419,-1013839,-5.058510518,-0.990403092,-0.733819346
"2269",1998,7,2,853590000,853590,85,3,2233,750,0.335871026,4,230240,888695,3.859863621,-887945,-3.523992595,-0.998313555,-0.839898824
"2270",1999,7,2,853590000,853590,85,1,NA,NA,NA,4,129341,470275,3.635931375,-470275,-3.635931375,-1,-1
"2271",2000,7,2,853590000,853590,85,3,376,2590,6.888297872,4,225251,655050,2.908089198,-652460,3.980208674,-0.99212335,0.406293529
"2272",1994,7,2,853620000,853620,85,3,51854,150374,2.899949859,4,162748,507498,3.118305601,-357124,-0.218355742,-0.542847241,-0.036282232
"2273",1995,7,2,853620000,853620,85,3,510661,1244256,2.436559675,4,297172,869351,2.925413565,374905,-0.488853891,0.177376873,-0.09117052
"2274",1996,7,2,853620000,853620,85,3,1153021,2849925,2.471702597,4,337660,1007138,2.982698573,1842787,-0.510995976,0.477769484,-0.093685074
"2275",1997,7,2,853620000,853620,85,3,1496056,3304115,2.208550348,4,207589,983837,4.739350351,2320278,-2.530800003,0.541115665,-0.364253911
"2276",1998,7,2,853620000,853620,85,3,1599177,3316728,2.074021825,4,234481,937037,3.996217178,2379691,-1.922195353,0.559431703,-0.316658924
"2277",1999,7,2,853620000,853620,85,3,1259850,2963673,2.352401476,4,278682,961481,3.450100832,2002192,-1.097699355,0.510092598,-0.189176893
"2278",2000,7,2,853620000,853620,85,3,1680669,4315349,2.567637649,4,427685,869432,2.032879339,3445917,0.53475831,0.664621514,0.116238743
"2279",1994,1,2,853630000,853630,85,3,430,1661,3.862790698,4,23051,174901,7.5875667,-173240,-3.724776002,-0.981185079,-0.325297794
"2280",1995,1,2,853630000,853630,85,3,21005,49106,2.337824328,4,11655,164220,14.09009009,-115114,-11.75226576,-0.539615424,-0.715383917
"2281",1996,1,2,853630000,853630,85,3,206931,358984,1.734800489,4,35560,404818,11.38408324,-45834,-9.649282751,-0.060007698,-0.735526204
"2282",1997,1,2,853630000,853630,85,3,528285,1100574,2.083295948,4,61330,901744,14.70314691,198830,-12.61985096,0.099299911,-0.751788278
"2283",1998,1,2,853630000,853630,85,3,511978,1113403,2.174708679,4,93842,963132,10.26333625,150271,-8.088627567,0.072366225,-0.650313423
"2284",1999,1,2,853630000,853630,85,3,536032,1369186,2.554298997,4,103147,1543463,14.96372168,-174277,-12.40942268,-0.059834536,-0.708380411
"2285",2000,1,2,853630000,853630,85,3,1311452,1990869,1.51806471,4,113425,1563277,13.782473,427592,-12.26440829,0.120307945,-0.801567142
"2286",1994,1,2,853641000,853641,85,3,466287,3026748,6.491169602,4,168511,1921077,11.40030621,1105671,-4.90913661,0.223466068,-0.274384107
"2287",1995,1,2,853641000,853641,85,3,672870,3454797,5.134419724,4,165395,2065903,12.49072221,1388894,-7.356302486,0.251579329,-0.417375503
"2288",1996,1,2,853641000,853641,85,3,910558,4574997,5.024388342,4,201878,2693642,13.34291998,1881355,-8.318531639,0.258831812,-0.452898786
"2289",1997,1,2,853641000,853641,85,3,990729,5172392,5.220793981,4,239810,2755336,11.48966265,2417056,-6.268868669,0.304886343,-0.375146461
"2290",1998,1,2,853641000,853641,85,3,1079323,5272444,4.884954736,4,276503,2678523,9.687139018,2593921,-4.802184283,0.326239689,-0.329546623
"2291",1999,1,2,853641000,853641,85,3,1588801,6649825,4.185436062,4,206056,1359416,6.597313352,5290409,-2.41187729,0.660538121,-0.223679249
"2292",2000,1,2,853641000,853641,85,3,1603819,6905820,4.305859951,4,176309,1794789,10.1797923,5111031,-5.873932346,0.587433707,-0.405500025
"2293",1994,1,2,853649000,853649,85,3,163430,862507,5.277531665,4,162294,724288,4.462814399,138219,0.814717266,0.08710577,0.083643565
"2294",1995,1,2,853649000,853649,85,3,357077,1999158,5.598674796,4,249773,1134771,4.543209234,864387,1.055465562,0.275815757,0.10406997
"2295",1996,1,2,853649000,853649,85,3,298085,1603380,5.378935539,4,203087,1011543,4.980835799,591837,0.398099739,0.226330565,0.038427464
"2296",1997,1,2,853649000,853649,85,3,568424,2822828,4.966060546,4,177987,773911,4.348132167,2048917,0.617928379,0.569659628,0.066342666
"2297",1998,1,2,853649000,853649,85,3,565590,3178526,5.619841228,4,359914,1104909,3.069925038,2073617,2.54991619,0.484101428,0.293438985
"2298",1999,1,2,853649000,853649,85,3,328016,1532182,4.671058729,4,445873,1321895,2.964734353,210287,1.706324376,0.073679512,0.223463936
"2299",2000,1,2,853649000,853649,85,3,536108,1177314,2.196038858,4,353517,1318671,3.730148762,-141357,-1.534109904,-0.056633754,-0.258869614
"2300",1994,1,2,853650011,853650,85,3,1436,8883,6.185933148,1,NA,NA,NA,8883,6.185933148,1,1
"2301",1995,1,2,853650011,853650,85,3,1410,14954,10.60567376,1,NA,NA,NA,14954,10.60567376,1,1
"2302",1996,1,2,853650011,853650,85,3,1082,19009,17.56839187,1,NA,NA,NA,19009,17.56839187,1,1
"2303",1997,1,2,853650011,853650,85,3,2907,7366,2.533883729,1,NA,NA,NA,7366,2.533883729,1,1
"2304",1998,1,2,853650011,853650,85,3,2560,8476,3.3109375,1,NA,NA,NA,8476,3.3109375,1,1
"2305",1999,1,2,853650011,853650,85,3,4428,13667,3.086495032,1,NA,NA,NA,13667,3.086495032,1,1
"2306",2000,1,2,853650011,853650,85,3,885,6233,7.042937853,1,NA,NA,NA,6233,7.042937853,1,1
"2307",1994,1,2,853650019,853650,85,3,17695,201136,11.36682679,1,NA,NA,NA,201136,11.36682679,1,1
"2308",1995,1,2,853650019,853650,85,3,48562,274470,5.651950084,1,NA,NA,NA,274470,5.651950084,1,1
"2309",1996,1,2,853650019,853650,85,3,75205,394470,5.245262948,1,NA,NA,NA,394470,5.245262948,1,1
"2310",1997,1,2,853650019,853650,85,3,101685,452030,4.445395093,1,NA,NA,NA,452030,4.445395093,1,1
"2311",1998,1,2,853650019,853650,85,3,82119,373480,4.548033951,1,NA,NA,NA,373480,4.548033951,1,1
"2312",1999,1,2,853650019,853650,85,3,75462,591816,7.84256977,1,NA,NA,NA,591816,7.84256977,1,1
"2313",2000,1,2,853650019,853650,85,3,139888,1428090,10.20880991,1,NA,NA,NA,1428090,10.20880991,1,1
"2314",1994,1,2,853650090,853650,85,3,567610,4344082,7.653286588,1,NA,NA,NA,4344082,7.653286588,1,1
"2315",1995,1,2,853650090,853650,85,3,1231852,6888746,5.592186399,1,NA,NA,NA,6888746,5.592186399,1,1
"2316",1996,1,2,853650090,853650,85,3,2091614,11737332,5.611614763,1,NA,NA,NA,11737332,5.611614763,1,1
"2317",1997,1,2,853650090,853650,85,3,2710950,16230428,5.986989063,1,NA,NA,NA,16230428,5.986989063,1,1
"2318",1998,1,2,853650090,853650,85,3,2676964,14477322,5.408112324,1,NA,NA,NA,14477322,5.408112324,1,1
"2319",1999,1,2,853650090,853650,85,3,2730321,16202606,5.934322741,1,NA,NA,NA,16202606,5.934322741,1,1
"2320",2000,1,2,853650090,853650,85,3,3501904,20184064,5.763739954,1,NA,NA,NA,20184064,5.763739954,1,1
"2321",1994,1,2,853650100,853650,85,1,NA,NA,NA,4,5691,126786,22.27833421,-126786,-22.27833421,-1,-1
"2322",1995,1,2,853650100,853650,85,1,NA,NA,NA,4,26911,395680,14.70328119,-395680,-14.70328119,-1,-1
"2323",1996,1,2,853650100,853650,85,1,NA,NA,NA,4,48263,653769,13.54596689,-653769,-13.54596689,-1,-1
"2324",1997,1,2,853650100,853650,85,1,NA,NA,NA,4,54812,856333,15.62309348,-856333,-15.62309348,-1,-1
"2325",1998,1,2,853650100,853650,85,1,NA,NA,NA,4,45264,586442,12.9560357,-586442,-12.9560357,-1,-1
"2326",1999,1,2,853650100,853650,85,1,NA,NA,NA,4,38144,406803,10.66492764,-406803,-10.66492764,-1,-1
"2327",2000,1,2,853650100,853650,85,1,NA,NA,NA,4,45346,353965,7.805870419,-353965,-7.805870419,-1,-1
"2328",1994,1,2,853650900,853650,85,1,NA,NA,NA,4,276736,2518960,9.102393617,-2518960,-9.102393617,-1,-1
